,Longitude,Latitude,vin cnt,accuracy,type,city,country,county,street,number,postdirectional,predirectional,prefix,state,street,suffix,zip,address,lat,lng,source
1355,-82.7410982,28.1150699,41,1,rooftop,Palm Harbor,US,Pinellas County,Us Highway 19 N,37700,N,,,FL,Us Highway 19,,34684,"37700 Us Highway 19 N, Palm Harbor, FL 34684",28.115015,-82.740719,Pinellas
1356,-82.74074,28.178966,1,1,nearest_street,Holiday,US,Pasco County,Us Hwy 19,1407,,,,FL,Us Hwy 19,,34691,"1407 Us Hwy 19, Holiday, FL 34691",28.180066,-82.740431,TIGER/Line® dataset from the US Census Bureau
1357,-82.7406144,28.183933,7,1,nearest_street,Holiday,US,Pasco County,Us Hwy 19,1771,,,,FL,Us Hwy 19,,34691,"1771 Us Hwy 19, Holiday, FL 34691",28.183869,-82.740155,TIGER/Line® dataset from the US Census Bureau
1358,-82.7404949,28.0667179,61,1,rooftop,Palm Harbor,US,Pinellas County,Tampa Rd,2420,,,,FL,Tampa,Rd,34683,"2420 Tampa Rd, Palm Harbor, FL 34683",28.066719,-82.740356,Pinellas
1359,-82.7397715,28.0582811,1683,1,nearest_street,Palm Harbor,US,Pinellas County,US 19,,,,,FL,US 19,,34684,"US 19, Palm Harbor, FL 34684",28.058438,-82.739028,TIGER/Line® dataset from the US Census Bureau
1360,-82.7397598,28.0566114,5,1,nearest_street,Palm Harbor,US,Pinellas County,US 19,,,,,FL,US 19,,34684,"US 19, Palm Harbor, FL 34684",28.056856,-82.739024,TIGER/Line® dataset from the US Census Bureau
1361,-82.7395036,28.1882045,14,1,nearest_street,Holiday,US,Pasco County,US 19,,,,,FL,US 19,,34691,"US 19, Holiday, FL 34691",28.18788,-82.739964,TIGER/Line® dataset from the US Census Bureau
1362,-82.739147,28.1529959,245,1,nearest_street,Tarpon Springs,US,Pinellas County,US 19,,,,,FL,US 19,,34689,"US 19, Tarpon Springs, FL 34689",28.152852,-82.740301,TIGER/Line® dataset from the US Census Bureau
1363,-82.7391005,28.0245637,1528,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,27601,N,,,FL,Us Hwy 19,,33761,"27601 Us Hwy 19 N, Clearwater, FL 33761",28.024068,-82.738141,TIGER/Line® dataset from the US Census Bureau
1364,-82.7390511,27.8386983,61,1,rooftop,Pinellas Park,US,Pinellas County,Park Blvd,7290,,,,FL,Park,Blvd,33781,"7290 Park Blvd, Pinellas Park, FL 33781",27.838694,-82.739041,Loveland
1365,-82.7390171,27.9612025,824,1,rooftop,Clearwater,US,Pinellas County,Gulf To Bay Blvd,2388,,,,FL,Gulf To Bay,Blvd,33765,"2388 Gulf To Bay Blvd, Clearwater, FL 33765",27.961095,-82.738975,Pinellas
1366,-82.7386752,28.2166319,490,1,rooftop,New Port Richey,US,Pasco County,Us Highway 19,3939,,,,FL,Us Highway 19,,34652,"3939 Us Highway 19, New Port Richey, FL 34652",28.216179,-82.738783,Pasco
1367,-82.7385978,28.0521297,790,1,nearest_street,Palm Harbor,US,Pinellas County,US 19,,,,,FL,US 19,,34684,"US 19, Palm Harbor, FL 34684",28.052107,-82.738616,TIGER/Line® dataset from the US Census Bureau
1368,-82.7384663,28.1874757,92,1,rooftop,Holiday,US,Pasco County,Acme Rd,1923,,,,FL,Acme,Rd,34690,"1923 Acme Rd, Holiday, FL 34690",28.187364,-82.738312,MapWise (and individual Florida counties)
1369,-82.7382448,28.0260481,998,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,27600,N,,,FL,Us Hwy 19,,33763,"27600 Us Hwy 19 N, Clearwater, FL 33763",28.025655,-82.738126,TIGER/Line® dataset from the US Census Bureau
1370,-82.7380572,28.0254032,1509,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,27600,N,,,FL,Us Hwy 19,,33763,"27600 Us Hwy 19 N, Clearwater, FL 33763",28.025655,-82.738126,TIGER/Line® dataset from the US Census Bureau
1371,-82.7379459,28.2178353,1158,1,nearest_street,New Port Richey,US,Pasco County,US 19,,,,,FL,US 19,,34652,"US 19, New Port Richey, FL 34652",28.217682,-82.736879,TIGER/Line® dataset from the US Census Bureau
1372,-82.7366616,28.0224952,926,1,rooftop,Clearwater,US,Pinellas County,Us Highway 19 N,27547,N,,,FL,Us Highway 19,,33761,"27547 Us Highway 19 N, Clearwater, FL 33761",28.022572,-82.736703,Pinellas
1373,-82.7366606,28.2162344,3297,1,rooftop,New Port Richey,US,Pasco County,State Road 54,4710,,,,FL,State Road 54,,34652,"4710 State Road 54, New Port Richey, FL 34652",28.216091,-82.736848,MapWise (and individual Florida counties)
1374,-82.7366507,28.0208122,928,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,27202,N,,,FL,Us Hwy 19,,33761,"27202 Us Hwy 19 N, Clearwater, FL 33761",28.021341,-82.738114,TIGER/Line® dataset from the US Census Bureau
1375,-82.7361408,27.8720159,117,0.99,rooftop,Largo,US,Pinellas County,Bryan Dairy Rd,6950,,,,FL,Bryan Dairy,Rd,33777,"6950 Bryan Dairy Rd, Largo, FL 33777",27.871427,-82.735596,City of Pinellas Park
1376,-82.7330687,28.2277377,315,1,nearest_street,New Port Richey,US,Pasco County,Us Hwy 19,4611,,,,FL,Us Hwy 19,,34652,"4611 Us Hwy 19, New Port Richey, FL 34652",28.227414,-82.732225,TIGER/Line® dataset from the US Census Bureau
1377,-82.731715,27.9321544,762,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,17375,N,,,FL,Us Hwy 19,,33760,"17375 Us Hwy 19 N, Clearwater, FL 33760",27.93235,-82.730396,TIGER/Line® dataset from the US Census Bureau
1378,-82.731271,27.944602,550,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,19332,N,,,FL,Us Hwy 19,,33764,"19332 Us Hwy 19 N, Clearwater, FL 33764",27.944232,-82.730215,TIGER/Line® dataset from the US Census Bureau
1379,-82.73108,27.901309,6,1,rooftop,Largo,US,Pinellas County,142nd Ave N,6685,N,,,FL,142nd,Ave,33771,"6685 142nd Ave N, Largo, FL 33771",27.901308,-82.731078,Pinellas
1380,-82.7310357,27.9377695,526,1,nearest_street,Clearwater,US,Pinellas County,US 19,,,,,FL,US 19,,33764,"US 19, Clearwater, FL 33764",27.937632,-82.730425,TIGER/Line® dataset from the US Census Bureau
1381,-82.730993,27.9527907,1005,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,19998,N,,,FL,Us Hwy 19,,33764,"19998 Us Hwy 19 N, Clearwater, FL 33764",27.952859,-82.730069,TIGER/Line® dataset from the US Census Bureau
1382,-82.7307814,27.9645781,1220,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,21066,N,,,FL,Us Hwy 19,,33765,"21066 Us Hwy 19 N, Clearwater, FL 33765",27.964313,-82.729922,TIGER/Line® dataset from the US Census Bureau
1383,-82.7305416,27.865212,7,1,rooftop,Pinellas Park,US,Pinellas County,102nd Ave N,6675,N,,,FL,102nd,Ave,33782,"6675 102nd Ave N, Pinellas Park, FL 33782",27.86524,-82.730551,Pinellas
1384,-82.729592,27.858369,14,1,rooftop,Pinellas Park,US,Pinellas County,67th St N,9501,N,,,FL,67th,St,33782,"9501 67th St N, Pinellas Park, FL 33782",27.858373,-82.729593,City of Pinellas Park
1385,-82.729425,27.929335,584,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,1698,N,,,FL,Us Hwy 19,,33764,"1698 Us Hwy 19 N, Clearwater, FL 33764",27.929214,-82.730423,TIGER/Line® dataset from the US Census Bureau
1386,-82.7291773,27.9197196,811,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,16109,N,,,FL,Us Hwy 19,,33764,"16109 Us Hwy 19 N, Clearwater, FL 33764",27.919938,-82.730071,TIGER/Line® dataset from the US Census Bureau
1387,-82.7291,27.888895,64,1,rooftop,Largo,US,Pinellas County,66th St N,12841,N,,,FL,66th,St,33773,"12841 66th St N, Largo, FL 33773",27.888809,-82.728466,Pinellas
1388,-82.7289607,27.819618,30,1,rooftop,Saint Petersburg,US,Pinellas County,66th St N,5242,N,,,FL,66th,St,33709,"5242 66th St N, Saint Petersburg, FL 33709",27.819642,-82.728856,City of Pinellas Park
1389,-82.7289066,27.944111,520,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,19332,N,,,FL,Us Hwy 19,,33764,"19332 Us Hwy 19 N, Clearwater, FL 33764",27.944232,-82.730215,TIGER/Line® dataset from the US Census Bureau
1390,-82.7288109,27.986205,366,1,rooftop,Clearwater,US,Pinellas County,Us Highway 19 N,23499,N,,,FL,Us Highway 19,,33765,"23499 Us Highway 19 N, Clearwater, FL 33765",27.986184,-82.728906,Pinellas
1391,-82.7287318,27.971154,1786,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,21710,N,,,FL,Us Hwy 19,,33765,"21710 Us Hwy 19 N, Clearwater, FL 33765",27.970907,-82.729846,TIGER/Line® dataset from the US Census Bureau
1392,-82.7287101,28.0045634,1189,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,25260,N,,,FL,Us Hwy 19,,33763,"25260 Us Hwy 19 N, Clearwater, FL 33763",28.004199,-82.729551,TIGER/Line® dataset from the US Census Bureau
1393,-82.7287039,27.908417,208,1,nearest_street,Clearwater,US,Pinellas County,US 19,,,,,FL,US 19,,33764,"US 19, Clearwater, FL 33764",27.907977,-82.729149,TIGER/Line® dataset from the US Census Bureau
1394,-82.7287033,27.8682524,44,1,rooftop,Pinellas Park,US,Pinellas County,66th St,10595,,,,FL,66th,St,33782,"10595 66th St, Pinellas Park, FL 33782",27.868196,-82.728236,Loveland
1395,-82.7286358,27.996171,1,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,24800,N,,,FL,Us Hwy 19,,33763,"24800 Us Hwy 19 N, Clearwater, FL 33763",27.996242,-82.729508,TIGER/Line® dataset from the US Census Bureau
1396,-82.7284761,27.9112871,1079,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,15073,N,,,FL,Us Hwy 19,,33764,"15073 Us Hwy 19 N, Clearwater, FL 33764",27.910956,-82.729399,TIGER/Line® dataset from the US Census Bureau
1397,-82.7283803,28.257422,905,1,rooftop,New Port Richey,US,Pasco County,Us Highway 19,6909,,,,FL,Us Highway 19,,34652,"6909 Us Highway 19, New Port Richey, FL 34652",28.257654,-82.72842,Pasco
1398,-82.7283718,28.2438608,1875,1,nearest_street,New Port Richey,US,Pasco County,Us Hwy 19,5765,,,,FL,Us Hwy 19,,34652,"5765 Us Hwy 19, New Port Richey, FL 34652",28.243743,-82.727756,TIGER/Line® dataset from the US Census Bureau
1399,-82.7282445,28.2625402,2,1,nearest_street,New Port Richey,US,Pasco County,Us Hwy 19,7232,,,,FL,Us Hwy 19,,34652,"7232 Us Hwy 19, New Port Richey, FL 34652",28.262335,-82.727863,TIGER/Line® dataset from the US Census Bureau
1400,-82.7282417,27.8762329,7,1,rooftop,Largo,US,Pinellas County,66th St N,11455,N,,,FL,66th,St,33773,"11455 66th St N, Largo, FL 33773",27.876196,-82.728309,Pinellas
1401,-82.7282217,27.9976727,1321,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,24101,N,,,FL,Us Hwy 19,,33759,"24101 Us Hwy 19 N, Clearwater, FL 33759",27.997339,-82.7295,TIGER/Line® dataset from the US Census Bureau
1402,-82.7281514,27.9962365,10,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,24800,N,,,FL,Us Hwy 19,,33763,"24800 Us Hwy 19 N, Clearwater, FL 33763",27.996242,-82.729508,TIGER/Line® dataset from the US Census Bureau
1403,-82.7281427,27.8085219,113,1,rooftop,Saint Petersburg,US,Pinellas County,66th St N,4021,N,,,FL,66th,St,33709,"4021 66th St N, Saint Petersburg, FL 33709",27.808466,-82.728222,Loveland
1404,-82.7278681,27.9100975,608,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,15036,N,,,FL,Us Hwy 19,,33764,"15036 Us Hwy 19 N, Clearwater, FL 33764",27.910477,-82.72938,TIGER/Line® dataset from the US Census Bureau
1405,-82.7278543,28.2481366,206,1,nearest_street,New Port Richey,US,Pasco County,US 19,,,,,FL,US 19,,34652,"US 19, New Port Richey, FL 34652",28.248137,-82.727854,TIGER/Line® dataset from the US Census Bureau
1406,-82.72781,27.917883,1606,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,15874,N,,,FL,Us Hwy 19,,33764,"15874 Us Hwy 19 N, Clearwater, FL 33764",27.917769,-82.72983,TIGER/Line® dataset from the US Census Bureau
1407,-82.7277982,28.0015588,937,1,rooftop,Clearwater,US,Pinellas County,Us Highway 19 N,25191,N,,,FL,Us Highway 19,,33759,"25191 Us Highway 19 N, Clearwater, FL 33759",28.001567,-82.727599,Loveland
1408,-82.7273346,27.8868143,584,1,rooftop,Largo,US,Pinellas County,126th Ave N,6537,N,,,FL,126th,Ave,33773,"6537 126th Ave N, Largo, FL 33773",27.886793,-82.727333,Pinellas
1409,-82.7263055,28.2674338,47,1,nearest_street,New Port Richey,US,Pasco County,US 19,,,,,FL,US 19,,34652,"US 19, New Port Richey, FL 34652",28.267749,-82.726838,TIGER/Line® dataset from the US Census Bureau
1410,-82.7241388,28.1972628,20,1,rooftop,Holiday,US,Pasco County,Grand Blvd,2623,,,,FL,Grand,Blvd,34690,"2623 Grand Blvd, Holiday, FL 34690",28.197387,-82.724236,Pasco
1411,-82.7232753,27.8962397,252,1,nearest_street,Clearwater,US,Pinellas County,Us Hwy 19 N,13725,N,,,FL,Us Hwy 19,,33764,"13725 Us Hwy 19 N, Clearwater, FL 33764",27.896818,-82.724644,TIGER/Line® dataset from the US Census Bureau
1412,-82.7211313,28.2745281,34,1,nearest_street,Port Richey,US,Pasco County,Us Hwy 19,8093,,,,FL,Us Hwy 19,,34668,"8093 Us Hwy 19, Port Richey, FL 34668",28.274749,-82.721588,TIGER/Line® dataset from the US Census Bureau
1413,-82.7199555,27.8210028,66,1,rooftop,Saint Petersburg,US,Pinellas County,54th Ave N,6183,N,,,FL,54th,Ave,33709,"6183 54th Ave N, Saint Petersburg, FL 33709",27.821239,-82.720093,Pinellas
1414,-82.7163406,28.2797229,984,1,rooftop,Port Richey,US,Pasco County,Us Highway 19,8442,,,,FL,Us Highway 19,,34668,"8442 Us Highway 19, Port Richey, FL 34668",28.279802,-82.716599,Pasco
1415,-82.7125672,28.2817829,16,1,rooftop,Port Richey,US,Pasco County,Bench Dr,8538,,,,FL,Bench,Dr,34668,"8538 Bench Dr, Port Richey, FL 34668",28.281764,-82.712606,MapWise (and individual Florida counties)
1416,-82.7107396,28.280072,75,1,rooftop,Port Richey,US,Pasco County,Afton Ln,8434,,,,FL,Afton,Ln,34668,"8434 Afton Ln, Port Richey, FL 34668",28.280004,-82.710753,Pasco
1417,-82.7087241,27.8212845,70,1,rooftop,Saint Petersburg,US,Pinellas County,54th Ave N,5637,N,,,FL,54th,Ave,33709,"5637 54th Ave N, Saint Petersburg, FL 33709",27.821348,-82.708863,Pinellas
1418,-82.7060406,28.3011122,487,1,nearest_street,Port Richey,US,Pasco County,Us Hwy 19,9801,,,,FL,Us Hwy 19,,34668,"9801 Us Hwy 19, Port Richey, FL 34668",28.299965,-82.70561,TIGER/Line® dataset from the US Census Bureau
1419,-82.705024,27.887372,3,1,rooftop,Clearwater,US,Pinellas County,126th Ave N,5153,N,,,FL,126th,Ave,33760,"5153 126th Ave N, Clearwater, FL 33760",27.887376,-82.705024,City of Pinellas Park
1420,-82.7005885,28.3260403,2038,1,nearest_street,Port Richey,US,Pasco County,Us Hwy 19,11393,,,,FL,Us Hwy 19,,34668,"11393 Us Hwy 19, Port Richey, FL 34668",28.325906,-82.699306,TIGER/Line® dataset from the US Census Bureau
1421,-82.7004265,28.3128297,934,1,nearest_street,Port Richey,US,Pasco County,US 19,,,,,FL,US 19,,34668,"US 19, Port Richey, FL 34668",28.312761,-82.699462,TIGER/Line® dataset from the US Census Bureau
1422,-82.6986392,27.8714928,1,1,rooftop,Clearwater,US,Pinellas County,110th Ave N,4770,N,,,FL,110th,Ave,33762,"4770 110th Ave N, Clearwater, FL 33762",27.87147,-82.698658,Loveland
1423,-82.6975983,28.3456326,1323,1,rooftop,Hudson,US,Pasco County,Avon St,13000,,,,FL,Avon,St,34667,"13000 Avon St, Hudson, FL 34667",28.346103,-82.69767,MapWise (and individual Florida counties)
1424,-82.6972289,28.0503634,5,1,rooftop,Oldsmar,US,Pinellas County,Tampa Rd,3166,,,,FL,Tampa,Rd,34677,"3166 Tampa Rd, Oldsmar, FL 34677",28.05025,-82.697192,Pinellas
1425,-82.6952428,28.3631815,7,1,nearest_street,Hudson,US,Pasco County,US 19,,,,,FL,US 19,,34667,"US 19, Hudson, FL 34667",28.362663,-82.694464,TIGER/Line® dataset from the US Census Bureau
1426,-82.695173,27.827218,17,1,rooftop,Saint Petersburg,US,Pinellas County,45th St N,6100,N,,,FL,45th,St,33714,"6100 45th St N, Saint Petersburg, FL 33714",27.827216,-82.695171,Pinellas
1427,-82.694596,27.86987,114,1,rooftop,Clearwater,US,Pinellas County,107th Cir N,4481,N,,,FL,107th,Cir,33762,"4481 107th Cir N, Clearwater, FL 33762",27.869874,-82.694596,City of Pinellas Park
1428,-82.6944668,27.8830169,37,1,rooftop,Clearwater,US,Pinellas County,44th St N,12300,N,,,FL,44th,St,33762,"12300 44th St N, Clearwater, FL 33762",27.883232,-82.693985,Pinellas
1429,-82.690315,27.847203,1108,1,nearest_street,Pinellas Park,US,Pinellas County,US 19,,,,,FL,US 19,,33781,"US 19, Pinellas Park, FL 33781",27.847481,-82.689516,TIGER/Line® dataset from the US Census Bureau
1430,-82.6899102,27.8495236,2179,1,nearest_street,Pinellas Park,US,Pinellas County,US 19,,,,,FL,US 19,,33781,"US 19, Pinellas Park, FL 33781",27.849406,-82.690871,TIGER/Line® dataset from the US Census Bureau
1431,-82.6893077,27.8480995,325,1,nearest_street,Pinellas Park,US,Pinellas County,Us Hwy 19 N,8300,N,,,FL,Us Hwy 19,,33781,"8300 Us Hwy 19 N, Pinellas Park, FL 33781",27.847955,-82.689922,TIGER/Line® dataset from the US Census Bureau
1432,-82.685253,28.371714,46,1,nearest_street,Hudson,US,Pasco County,Us Hwy 19,14750,,,,FL,Us Hwy 19,,34667,"14750 Us Hwy 19, Hudson, FL 34667",28.371674,-82.686109,TIGER/Line® dataset from the US Census Bureau
1433,-82.6847945,27.8423601,1624,1,nearest_street,Pinellas Park,US,Pinellas County,US 19,,,,,FL,US 19,,33781,"US 19, Pinellas Park, FL 33781",27.84211,-82.68591,TIGER/Line® dataset from the US Census Bureau
1434,-82.6844779,28.3745085,9,1,nearest_street,Hudson,US,Pasco County,US 19,,,,,FL,US 19,,34667,"US 19, Hudson, FL 34667",28.374783,-82.683278,TIGER/Line® dataset from the US Census Bureau
1435,-82.6806615,27.81126,65,1,rooftop,Saint Petersburg,US,Pinellas County,34th St N,4386,N,,,FL,34th,St,33714,"4386 34th St N, Saint Petersburg, FL 33714",27.811187,-82.680489,Pinellas
1436,-82.680381,27.8073302,968,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,3800,N,,,FL,Us Hwy 19,,33714,"3800 Us Hwy 19 N, Saint Petersburg, FL 33714",27.806519,-82.679541,TIGER/Line® dataset from the US Census Bureau
1437,-82.6801708,27.830161,92,1,nearest_street,Pinellas Park,US,Pinellas County,Us Hwy 19 N,6400,N,,,FL,Us Hwy 19,,33781,"6400 Us Hwy 19 N, Pinellas Park, FL 33781",27.830153,-82.679672,TIGER/Line® dataset from the US Census Bureau
1438,-82.680016,27.822424,596,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,5500,N,,,FL,Us Hwy 19,,33714,"5500 Us Hwy 19 N, Saint Petersburg, FL 33714",27.821987,-82.679527,TIGER/Line® dataset from the US Census Bureau
1439,-82.6794672,27.8204272,853,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,5300,N,,,FL,Us Hwy 19,,33714,"5300 Us Hwy 19 N, Saint Petersburg, FL 33714",27.820176,-82.679527,TIGER/Line® dataset from the US Census Bureau
1440,-82.6792063,27.8244566,19,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,5800,N,,,FL,Us Hwy 19,,33714,"5800 Us Hwy 19 N, Saint Petersburg, FL 33714",27.824704,-82.679559,TIGER/Line® dataset from the US Census Bureau
1441,-82.6790462,27.8443729,336,1,rooftop,Pinellas Park,US,Pinellas County,Gandy Blvd,3333,,,,FL,Gandy,Blvd,33781,"3333 Gandy Blvd, Pinellas Park, FL 33781",27.844827,-82.679205,Pinellas
1442,-82.6788036,27.8226125,80,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,5600,N,,,FL,Us Hwy 19,,33714,"5600 Us Hwy 19 N, Saint Petersburg, FL 33714",27.822896,-82.679542,TIGER/Line® dataset from the US Census Bureau
1443,-82.6786386,27.7933577,154,1,rooftop,Saint Petersburg,US,Pinellas County,34th St N,2301,N,,,FL,34th,St,33713,"2301 34th St N, Saint Petersburg, FL 33713",27.79326,-82.678677,Pinellas
1444,-82.6786339,27.8187094,755,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,5100,N,,,FL,Us Hwy 19,,33714,"5100 Us Hwy 19 N, Saint Petersburg, FL 33714",27.818357,-82.679513,TIGER/Line® dataset from the US Census Bureau
1445,-82.678425,27.798245,475,1,rooftop,Saint Petersburg,US,Pinellas County,31st St N,2810,N,,,FL,31st,St,33713,"2810 31st St N, Saint Petersburg, FL 33713",27.798242,-82.678423,Pinellas
1446,-82.6784212,27.8455164,2,1,rooftop,Pinellas Park,US,Pinellas County,Gandy Blvd,3255,,,,FL,Gandy,Blvd,33782,"3255 Gandy Blvd, Pinellas Park, FL 33782",27.84552,-82.678421,City of Pinellas Park
1447,-82.6782955,27.8070444,703,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 19 N,3800,N,,,FL,Us Hwy 19,,33714,"3800 Us Hwy 19 N, Saint Petersburg, FL 33714",27.806519,-82.679541,TIGER/Line® dataset from the US Census Bureau
1448,-82.6777481,27.7945651,796,1,rooftop,Saint Petersburg,US,Pinellas County,34th St N,2525,N,,,FL,34th,St,33713,"2525 34th St N, Saint Petersburg, FL 33713",27.794609,-82.678413,Pinellas
1449,-82.6768357,27.7933455,289,1,rooftop,Saint Petersburg,US,Pinellas County,24th Ave N,3170,N,,,FL,24th,Ave,33713,"3170 24th Ave N, Saint Petersburg, FL 33713",27.793413,-82.676847,Pinellas
1450,-82.6767103,27.8197017,802,1,rooftop,Saint Petersburg,US,Pinellas County,34th St N,5237,N,,,FL,34th,St,33714,"5237 34th St N, Saint Petersburg, FL 33714",27.819669,-82.677105,Pinellas
1451,-82.67606,27.847088,161,1,rooftop,Pinellas Park,US,Pinellas County,Gandy Blvd,3033,,,,FL,Gandy,Blvd,33782,"3033 Gandy Blvd, Pinellas Park, FL 33782",27.84725,-82.676611,Pinellas
1452,-82.672726,27.791251,1,1,rooftop,Saint Petersburg,US,Pinellas County,21st Ave N,2869,N,,,FL,21st,Ave,33713,"2869 21st Ave N, Saint Petersburg, FL 33713",27.791294,-82.672727,Pinellas
1453,-82.6719365,27.8239031,10,1,rooftop,Saint Petersburg,US,Pinellas County,Haines Rd,5706,,,,FL,Haines,Rd,33714,"5706 Haines Rd, Saint Petersburg, FL 33714",27.823954,-82.671863,Pinellas
1454,-82.6689168,27.8500065,54,0.99,rooftop,Saint Petersburg,US,Pinellas County,Gandy Blvd N,2600,N,,,FL,Gandy,Blvd,33702,"2600 Gandy Blvd N, Saint Petersburg, FL 33702",27.849108,-82.668902,Loveland
1455,-82.6391018,27.8465226,1,1,nearest_street,Saint Petersburg,US,Pinellas County,Us Hwy 92,8166,,,,FL,Us Hwy 92,,33702,"8166 Us Hwy 92, Saint Petersburg, FL 33702",27.846026,-82.638718,TIGER/Line® dataset from the US Census Bureau
1456,-82.6334039,27.7745015,6,1,rooftop,Saint Petersburg,US,Pinellas County,2nd Ave NE,111,NE,,,FL,2nd,Ave,33701,"111 2nd Ave NE, Saint Petersburg, FL 33701",27.774324,-82.633516,Pinellas
